problem,seed,arm,FE,threshold,baselineShortMidpoints,currentShortMidpoints,novelSeparatedWitnesses,witnessesCoveredByP1
LIRCMOP8_BC,15,original,50000,0.01,16,16,0,0
LIRCMOP8_BC,15,original,51000,0.01,16,14,0,0
LIRCMOP8_BC,15,original,52000,0.01,16,14,0,0
LIRCMOP8_BC,15,original,53000,0.01,16,14,0,0
LIRCMOP8_BC,15,original,54000,0.01,16,14,0,0
LIRCMOP8_BC,15,original,55000,0.01,16,15,2,2
LIRCMOP8_BC,15,original,56000,0.01,16,15,5,5
LIRCMOP8_BC,15,original,57000,0.01,16,16,7,7
LIRCMOP8_BC,15,original,58000,0.01,16,15,6,6
LIRCMOP8_BC,15,original,59000,0.01,16,16,7,7
LIRCMOP8_BC,15,original,60000,0.01,16,15,6,6
LIRCMOP8_BC,15,original,61000,0.01,16,16,7,7
LIRCMOP8_BC,15,original,62000,0.01,16,16,7,7
LIRCMOP8_BC,15,original,63000,0.01,16,16,7,7
LIRCMOP8_BC,15,original,64000,0.01,16,17,8,8
LIRCMOP8_BC,15,original,65000,0.01,16,16,7,7
LIRCMOP8_BC,15,original,66000,0.01,16,16,7,7
LIRCMOP8_BC,15,original,67000,0.01,16,16,8,8
LIRCMOP8_BC,15,original,68000,0.01,16,17,9,9
LIRCMOP8_BC,15,original,69000,0.01,16,18,10,10
LIRCMOP8_BC,15,original,70000,0.01,16,18,12,12
LIRCMOP8_BC,15,original,71000,0.01,16,21,14,13
LIRCMOP8_BC,15,original,72000,0.01,16,21,14,13
LIRCMOP8_BC,15,original,73000,0.01,16,21,14,13
LIRCMOP8_BC,15,original,74000,0.01,16,22,15,13
LIRCMOP8_BC,15,original,75000,0.01,16,23,15,13
LIRCMOP8_BC,15,original,76000,0.01,16,25,16,14
LIRCMOP8_BC,15,original,77000,0.01,16,26,16,14
LIRCMOP8_BC,15,original,78000,0.01,16,27,17,15
LIRCMOP8_BC,15,original,79000,0.01,16,28,17,15
LIRCMOP8_BC,15,original,80000,0.01,16,29,18,16
LIRCMOP8_BC,15,original,81000,0.01,16,29,18,16
LIRCMOP8_BC,15,original,82000,0.01,16,32,18,16
LIRCMOP8_BC,15,original,83000,0.01,16,34,19,17
LIRCMOP8_BC,15,original,84000,0.01,16,33,19,17
LIRCMOP8_BC,15,original,85000,0.01,16,33,20,16
LIRCMOP8_BC,15,original,86000,0.01,16,33,20,17
LIRCMOP8_BC,15,original,87000,0.01,16,36,22,19
LIRCMOP8_BC,15,original,88000,0.01,16,37,23,20
LIRCMOP8_BC,15,original,89000,0.01,16,38,24,21
LIRCMOP8_BC,15,original,90000,0.01,16,39,23,20
LIRCMOP8_BC,15,original,91000,0.01,16,38,22,19
LIRCMOP8_BC,15,original,92000,0.01,16,41,23,21
LIRCMOP8_BC,15,original,93000,0.01,16,40,23,21
LIRCMOP8_BC,15,original,94000,0.01,16,42,25,23
LIRCMOP8_BC,15,original,95000,0.01,16,44,25,23
LIRCMOP8_BC,15,original,96000,0.01,16,44,25,23
LIRCMOP8_BC,15,original,97000,0.01,16,47,27,25
LIRCMOP8_BC,15,original,98000,0.01,16,47,27,25
LIRCMOP8_BC,15,original,99000,0.01,16,49,28,26
LIRCMOP8_BC,15,original,100000,0.01,16,51,30,27
LIRCMOP8_BC,15,original,50000,0.02,78,78,0,0
LIRCMOP8_BC,15,original,51000,0.02,78,78,4,4
LIRCMOP8_BC,15,original,52000,0.02,78,80,5,4
LIRCMOP8_BC,15,original,53000,0.02,78,79,6,5
LIRCMOP8_BC,15,original,54000,0.02,78,80,9,8
LIRCMOP8_BC,15,original,55000,0.02,78,82,11,10
LIRCMOP8_BC,15,original,56000,0.02,78,84,14,12
LIRCMOP8_BC,15,original,57000,0.02,78,85,17,14
LIRCMOP8_BC,15,original,58000,0.02,78,85,19,15
LIRCMOP8_BC,15,original,59000,0.02,78,88,20,15
LIRCMOP8_BC,15,original,60000,0.02,78,87,21,15
LIRCMOP8_BC,15,original,61000,0.02,78,86,22,17
LIRCMOP8_BC,15,original,62000,0.02,78,92,24,20
LIRCMOP8_BC,15,original,63000,0.02,78,93,25,21
LIRCMOP8_BC,15,original,64000,0.02,78,93,26,22
LIRCMOP8_BC,15,original,65000,0.02,78,90,25,21
LIRCMOP8_BC,15,original,66000,0.02,78,88,27,23
LIRCMOP8_BC,15,original,67000,0.02,78,94,28,23
LIRCMOP8_BC,15,original,68000,0.02,78,96,30,25
LIRCMOP8_BC,15,original,69000,0.02,78,99,33,26
