problem,seed,arm,FE,threshold,baselineShortMidpoints,currentShortMidpoints,novelSeparatedWitnesses,witnessesCoveredByP1
LIRCMOP6_BC,15,pair_only,50000,0.01,194,194,0,0
LIRCMOP6_BC,15,pair_only,51000,0.01,194,243,4,4
LIRCMOP6_BC,15,pair_only,52000,0.01,194,315,7,7
LIRCMOP6_BC,15,pair_only,53000,0.01,194,346,9,9
LIRCMOP6_BC,15,pair_only,54000,0.01,194,10,2,2
LIRCMOP6_BC,15,pair_only,55000,0.01,194,9,1,1
LIRCMOP6_BC,15,pair_only,56000,0.01,194,18,2,2
LIRCMOP6_BC,15,pair_only,57000,0.01,194,2,1,1
LIRCMOP6_BC,15,pair_only,58000,0.01,194,2,2,2
LIRCMOP6_BC,15,pair_only,59000,0.01,194,2,2,2
LIRCMOP6_BC,15,pair_only,60000,0.01,194,1,1,1
LIRCMOP6_BC,15,pair_only,61000,0.01,194,11,2,2
LIRCMOP6_BC,15,pair_only,62000,0.01,194,2,1,1
LIRCMOP6_BC,15,pair_only,63000,0.01,194,10,1,1
LIRCMOP6_BC,15,pair_only,64000,0.01,194,21,1,1
LIRCMOP6_BC,15,pair_only,65000,0.01,194,63,1,1
LIRCMOP6_BC,15,pair_only,66000,0.01,194,156,2,2
LIRCMOP6_BC,15,pair_only,67000,0.01,194,124,1,1
LIRCMOP6_BC,15,pair_only,68000,0.01,194,20,1,1
LIRCMOP6_BC,15,pair_only,69000,0.01,194,47,2,2
LIRCMOP6_BC,15,pair_only,70000,0.01,194,17,2,2
LIRCMOP6_BC,15,pair_only,71000,0.01,194,53,2,2
LIRCMOP6_BC,15,pair_only,72000,0.01,194,106,2,2
LIRCMOP6_BC,15,pair_only,73000,0.01,194,125,2,2
LIRCMOP6_BC,15,pair_only,74000,0.01,194,175,2,2
LIRCMOP6_BC,15,pair_only,75000,0.01,194,339,2,2
LIRCMOP6_BC,15,pair_only,76000,0.01,194,375,2,2
LIRCMOP6_BC,15,pair_only,77000,0.01,194,389,2,2
LIRCMOP6_BC,15,pair_only,78000,0.01,194,310,2,2
LIRCMOP6_BC,15,pair_only,79000,0.01,194,299,2,2
LIRCMOP6_BC,15,pair_only,80000,0.01,194,312,3,3
LIRCMOP6_BC,15,pair_only,81000,0.01,194,255,2,2
LIRCMOP6_BC,15,pair_only,82000,0.01,194,30,1,1
LIRCMOP6_BC,15,pair_only,83000,0.01,194,36,1,1
LIRCMOP6_BC,15,pair_only,84000,0.01,194,58,1,1
LIRCMOP6_BC,15,pair_only,85000,0.01,194,0,0,0
LIRCMOP6_BC,15,pair_only,86000,0.01,194,0,0,0
LIRCMOP6_BC,15,pair_only,87000,0.01,194,0,0,0
