problem,seed,arm,FE,threshold,baselineShortMidpoints,currentShortMidpoints,novelSeparatedWitnesses,witnessesCoveredByP1
LIRCMOP5_BC,3,fallback_only,50000,0.01,0,0,0,0
LIRCMOP5_BC,3,fallback_only,51000,0.01,0,0,0,0
LIRCMOP5_BC,3,fallback_only,52000,0.01,0,0,0,0
LIRCMOP5_BC,3,fallback_only,53000,0.01,0,1,1,1
LIRCMOP5_BC,3,fallback_only,54000,0.01,0,1,1,1
LIRCMOP5_BC,3,fallback_only,55000,0.01,0,1,1,1
LIRCMOP5_BC,3,fallback_only,56000,0.01,0,1,1,1
LIRCMOP5_BC,3,fallback_only,57000,0.01,0,3,2,2
LIRCMOP5_BC,3,fallback_only,58000,0.01,0,3,2,2
LIRCMOP5_BC,3,fallback_only,59000,0.01,0,3,2,2
LIRCMOP5_BC,3,fallback_only,60000,0.01,0,0,0,0
LIRCMOP5_BC,3,fallback_only,61000,0.01,0,0,0,0
LIRCMOP5_BC,3,fallback_only,62000,0.01,0,0,0,0
LIRCMOP5_BC,3,fallback_only,63000,0.01,0,0,0,0
LIRCMOP5_BC,3,fallback_only,64000,0.01,0,0,0,0
LIRCMOP5_BC,3,fallback_only,65000,0.01,0,0,0,0
LIRCMOP5_BC,3,fallback_only,66000,0.01,0,0,0,0
LIRCMOP5_BC,3,fallback_only,67000,0.01,0,0,0,0
LIRCMOP5_BC,3,fallback_only,68000,0.01,0,0,0,0
LIRCMOP5_BC,3,fallback_only,69000,0.01,0,0,0,0
LIRCMOP5_BC,3,fallback_only,70000,0.01,0,0,0,0
LIRCMOP5_BC,3,fallback_only,71000,0.01,0,0,0,0
LIRCMOP5_BC,3,fallback_only,72000,0.01,0,0,0,0
LIRCMOP5_BC,3,fallback_only,73000,0.01,0,0,0,0
LIRCMOP5_BC,3,fallback_only,74000,0.01,0,0,0,0
LIRCMOP5_BC,3,fallback_only,75000,0.01,0,0,0,0
LIRCMOP5_BC,3,fallback_only,76000,0.01,0,0,0,0
LIRCMOP5_BC,3,fallback_only,77000,0.01,0,0,0,0
LIRCMOP5_BC,3,fallback_only,78000,0.01,0,0,0,0
LIRCMOP5_BC,3,fallback_only,79000,0.01,0,0,0,0
LIRCMOP5_BC,3,fallback_only,80000,0.01,0,0,0,0
LIRCMOP5_BC,3,fallback_only,81000,0.01,0,0,0,0
LIRCMOP5_BC,3,fallback_only,82000,0.01,0,0,0,0
LIRCMOP5_BC,3,fallback_only,83000,0.01,0,0,0,0
LIRCMOP5_BC,3,fallback_only,84000,0.01,0,0,0,0
LIRCMOP5_BC,3,fallback_only,85000,0.01,0,0,0,0
LIRCMOP5_BC,3,fallback_only,86000,0.01,0,0,0,0
LIRCMOP5_BC,3,fallback_only,87000,0.01,0,0,0,0
LIRCMOP5_BC,3,fallback_only,88000,0.01,0,0,0,0
LIRCMOP5_BC,3,fallback_only,89000,0.01,0,0,0,0
LIRCMOP5_BC,3,fallback_only,90000,0.01,0,0,0,0
LIRCMOP5_BC,3,fallback_only,91000,0.01,0,0,0,0
LIRCMOP5_BC,3,fallback_only,92000,0.01,0,0,0,0
LIRCMOP5_BC,3,fallback_only,93000,0.01,0,0,0,0
LIRCMOP5_BC,3,fallback_only,94000,0.01,0,0,0,0
LIRCMOP5_BC,3,fallback_only,95000,0.01,0,0,0,0
LIRCMOP5_BC,3,fallback_only,96000,0.01,0,0,0,0
LIRCMOP5_BC,3,fallback_only,97000,0.01,0,0,0,0
LIRCMOP5_BC,3,fallback_only,98000,0.01,0,0,0,0
LIRCMOP5_BC,3,fallback_only,99000,0.01,0,0,0,0
LIRCMOP5_BC,3,fallback_only,100000,0.01,0,0,0,0
LIRCMOP5_BC,3,fallback_only,50000,0.02,17,17,0,0
LIRCMOP5_BC,3,fallback_only,51000,0.02,17,15,2,2
LIRCMOP5_BC,3,fallback_only,52000,0.02,17,12,1,1
LIRCMOP5_BC,3,fallback_only,53000,0.02,17,11,2,2
LIRCMOP5_BC,3,fallback_only,54000,0.02,17,14,2,2
LIRCMOP5_BC,3,fallback_only,55000,0.02,17,9,1,1
LIRCMOP5_BC,3,fallback_only,56000,0.02,17,12,2,2
LIRCMOP5_BC,3,fallback_only,57000,0.02,17,9,2,2
LIRCMOP5_BC,3,fallback_only,58000,0.02,17,6,1,1
LIRCMOP5_BC,3,fallback_only,59000,0.02,17,7,1,1
LIRCMOP5_BC,3,fallback_only,60000,0.02,17,2,1,1
LIRCMOP5_BC,3,fallback_only,61000,0.02,17,0,0,0
LIRCMOP5_BC,3,fallback_only,62000,0.02,17,1,1,1
LIRCMOP5_BC,3,fallback_only,63000,0.02,17,0,0,0
LIRCMOP5_BC,3,fallback_only,64000,0.02,17,0,0,0
LIRCMOP5_BC,3,fallback_only,65000,0.02,17,0,0,0
LIRCMOP5_BC,3,fallback_only,66000,0.02,17,0,0,0
LIRCMOP5_BC,3,fallback_only,67000,0.02,17,0,0,0
LIRCMOP5_BC,3,fallback_only,68000,0.02,17,0,0,0
LIRCMOP5_BC,3,fallback_only,69000,0.02,17,0,0,0
LIRCMOP5_BC,3,fallback_only,70000,0.02,17,0,0,0
LIRCMOP5_BC,3,fallback_only,71000,0.02,17,0,0,0
LIRCMOP5_BC,3,fallback_only,72000,0.02,17,0,0,0
LIRCMOP5_BC,3,fallback_only,73000,0.02,17,0,0,0
LIRCMOP5_BC,3,fallback_only,74000,0.02,17,0,0,0
LIRCMOP5_BC,3,fallback_only,75000,0.02,17,0,0,0
LIRCMOP5_BC,3,fallback_only,76000,0.02,17,0,0,0
LIRCMOP5_BC,3,fallback_only,77000,0.02,17,0,0,0
LIRCMOP5_BC,3,fallback_only,78000,0.02,17,0,0,0
LIRCMOP5_BC,3,fallback_only,79000,0.02,17,0,0,0
LIRCMOP5_BC,3,fallback_only,80000,0.02,17,0,0,0
LIRCMOP5_BC,3,fallback_only,81000,0.02,17,0,0,0
LIRCMOP5_BC,3,fallback_only,82000,0.02,17,0,0,0
LIRCMOP5_BC,3,fallback_only,83000,0.02,17,0,0,0
LIRCMOP5_BC,3,fallback_only,84000,0.02,17,0,0,0
LIRCMOP5_BC,3,fallback_only,85000,0.02,17,0,0,0
LIRCMOP5_BC,3,fallback_only,86000,0.02,17,0,0,0
LIRCMOP5_BC,3,fallback_only,87000,0.02,17,0,0,0
LIRCMOP5_BC,3,fallback_only,88000,0.02,17,9,0,0
LIRCMOP5_BC,3,fallback_only,89000,0.02,17,9,0,0
LIRCMOP5_BC,3,fallback_only,90000,0.02,17,9,0,0
LIRCMOP5_BC,3,fallback_only,91000,0.02,17,9,0,0
LIRCMOP5_BC,3,fallback_only,92000,0.02,17,9,0,0
LIRCMOP5_BC,3,fallback_only,93000,0.02,17,9,0,0
LIRCMOP5_BC,3,fallback_only,94000,0.02,17,6,0,0
LIRCMOP5_BC,3,fallback_only,95000,0.02,17,6,0,0
LIRCMOP5_BC,3,fallback_only,96000,0.02,17,6,0,0
LIRCMOP5_BC,3,fallback_only,97000,0.02,17,8,0,0
LIRCMOP5_BC,3,fallback_only,98000,0.02,17,8,0,0
LIRCMOP5_BC,3,fallback_only,99000,0.02,17,7,0,0
LIRCMOP5_BC,3,fallback_only,100000,0.02,17,8,0,0
LIRCMOP5_BC,3,fallback_only,50000,0.04,21,21,0,0
LIRCMOP5_BC,3,fallback_only,51000,0.04,21,20,0,0
LIRCMOP5_BC,3,fallback_only,52000,0.04,21,16,1,1
LIRCMOP5_BC,3,fallback_only,53000,0.04,21,17,1,1
LIRCMOP5_BC,3,fallback_only,54000,0.04,21,18,1,1
LIRCMOP5_BC,3,fallback_only,55000,0.04,21,16,0,0
LIRCMOP5_BC,3,fallback_only,56000,0.04,21,19,0,0
LIRCMOP5_BC,3,fallback_only,57000,0.04,21,15,0,0
LIRCMOP5_BC,3,fallback_only,58000,0.04,21,13,0,0
LIRCMOP5_BC,3,fallback_only,59000,0.04,21,14,0,0
LIRCMOP5_BC,3,fallback_only,60000,0.04,21,11,1,1
LIRCMOP5_BC,3,fallback_only,61000,0.04,21,4,0,0
LIRCMOP5_BC,3,fallback_only,62000,0.04,21,6,1,1
LIRCMOP5_BC,3,fallback_only,63000,0.04,21,4,0,0
LIRCMOP5_BC,3,fallback_only,64000,0.04,21,4,0,0
LIRCMOP5_BC,3,fallback_only,65000,0.04,21,4,0,0
LIRCMOP5_BC,3,fallback_only,66000,0.04,21,3,0,0
LIRCMOP5_BC,3,fallback_only,67000,0.04,21,3,0,0
LIRCMOP5_BC,3,fallback_only,68000,0.04,21,3,0,0
LIRCMOP5_BC,3,fallback_only,69000,0.04,21,3,0,0
LIRCMOP5_BC,3,fallback_only,70000,0.04,21,3,0,0
LIRCMOP5_BC,3,fallback_only,71000,0.04,21,3,0,0
LIRCMOP5_BC,3,fallback_only,72000,0.04,21,4,0,0
LIRCMOP5_BC,3,fallback_only,73000,0.04,21,4,0,0
LIRCMOP5_BC,3,fallback_only,74000,0.04,21,9,0,0
LIRCMOP5_BC,3,fallback_only,75000,0.04,21,10,0,0
LIRCMOP5_BC,3,fallback_only,76000,0.04,21,12,0,0
LIRCMOP5_BC,3,fallback_only,77000,0.04,21,10,0,0
LIRCMOP5_BC,3,fallback_only,78000,0.04,21,12,0,0
LIRCMOP5_BC,3,fallback_only,79000,0.04,21,24,0,0
LIRCMOP5_BC,3,fallback_only,80000,0.04,21,25,0,0
LIRCMOP5_BC,3,fallback_only,81000,0.04,21,27,0,0
LIRCMOP5_BC,3,fallback_only,82000,0.04,21,26,0,0
LIRCMOP5_BC,3,fallback_only,83000,0.04,21,23,0,0
LIRCMOP5_BC,3,fallback_only,84000,0.04,21,22,0,0
LIRCMOP5_BC,3,fallback_only,85000,0.04,21,19,0,0
LIRCMOP5_BC,3,fallback_only,86000,0.04,21,19,0,0
LIRCMOP5_BC,3,fallback_only,87000,0.04,21,27,0,0
LIRCMOP5_BC,3,fallback_only,88000,0.04,21,43,0,0
LIRCMOP5_BC,3,fallback_only,89000,0.04,21,43,0,0
LIRCMOP5_BC,3,fallback_only,90000,0.04,21,40,0,0
LIRCMOP5_BC,3,fallback_only,91000,0.04,21,40,0,0
LIRCMOP5_BC,3,fallback_only,92000,0.04,21,41,0,0
LIRCMOP5_BC,3,fallback_only,93000,0.04,21,37,0,0
LIRCMOP5_BC,3,fallback_only,94000,0.04,21,25,0,0
LIRCMOP5_BC,3,fallback_only,95000,0.04,21,25,0,0
LIRCMOP5_BC,3,fallback_only,96000,0.04,21,25,0,0
LIRCMOP5_BC,3,fallback_only,97000,0.04,21,28,0,0
LIRCMOP5_BC,3,fallback_only,98000,0.04,21,28,0,0
LIRCMOP5_BC,3,fallback_only,99000,0.04,21,24,0,0
LIRCMOP5_BC,3,fallback_only,100000,0.04,21,26,0,0
