problem,seed,arm,FE,threshold,baselineShortMidpoints,currentShortMidpoints,novelSeparatedWitnesses,witnessesCoveredByP1
LIRCMOP8_BC,3,original,50000,0.01,12,12,0,0
LIRCMOP8_BC,3,original,51000,0.01,12,10,1,1
LIRCMOP8_BC,3,original,52000,0.01,12,10,1,0
LIRCMOP8_BC,3,original,53000,0.01,12,11,2,1
LIRCMOP8_BC,3,original,54000,0.01,12,11,3,2
LIRCMOP8_BC,3,original,55000,0.01,12,11,3,2
LIRCMOP8_BC,3,original,56000,0.01,12,11,3,2
LIRCMOP8_BC,3,original,57000,0.01,12,14,4,3
LIRCMOP8_BC,3,original,58000,0.01,12,16,4,3
LIRCMOP8_BC,3,original,59000,0.01,12,15,4,3
LIRCMOP8_BC,3,original,60000,0.01,12,17,4,3
LIRCMOP8_BC,3,original,61000,0.01,12,18,5,4
LIRCMOP8_BC,3,original,62000,0.01,12,22,7,5
LIRCMOP8_BC,3,original,63000,0.01,12,22,7,5
LIRCMOP8_BC,3,original,64000,0.01,12,22,7,5
LIRCMOP8_BC,3,original,65000,0.01,12,21,6,4
LIRCMOP8_BC,3,original,66000,0.01,12,21,7,5
LIRCMOP8_BC,3,original,67000,0.01,12,20,7,5
LIRCMOP8_BC,3,original,68000,0.01,12,19,7,5
LIRCMOP8_BC,3,original,69000,0.01,12,21,8,6
LIRCMOP8_BC,3,original,70000,0.01,12,21,8,6
LIRCMOP8_BC,3,original,71000,0.01,12,21,8,6
LIRCMOP8_BC,3,original,72000,0.01,12,21,9,7
LIRCMOP8_BC,3,original,73000,0.01,12,21,9,7
LIRCMOP8_BC,3,original,74000,0.01,12,21,9,7
LIRCMOP8_BC,3,original,75000,0.01,12,26,12,10
LIRCMOP8_BC,3,original,76000,0.01,12,22,12,10
LIRCMOP8_BC,3,original,77000,0.01,12,23,13,11
LIRCMOP8_BC,3,original,78000,0.01,12,21,14,12
LIRCMOP8_BC,3,original,79000,0.01,12,21,14,12
LIRCMOP8_BC,3,original,80000,0.01,12,22,15,13
LIRCMOP8_BC,3,original,81000,0.01,12,22,15,13
LIRCMOP8_BC,3,original,82000,0.01,12,22,15,13
LIRCMOP8_BC,3,original,83000,0.01,12,23,16,14
LIRCMOP8_BC,3,original,84000,0.01,12,26,18,16
LIRCMOP8_BC,3,original,85000,0.01,12,27,19,16
LIRCMOP8_BC,3,original,86000,0.01,12,22,17,14
LIRCMOP8_BC,3,original,87000,0.01,12,23,17,14
LIRCMOP8_BC,3,original,88000,0.01,12,24,18,14
LIRCMOP8_BC,3,original,89000,0.01,12,24,18,14
LIRCMOP8_BC,3,original,90000,0.01,12,22,17,13
LIRCMOP8_BC,3,original,91000,0.01,12,23,17,10
LIRCMOP8_BC,3,original,92000,0.01,12,24,18,11
LIRCMOP8_BC,3,original,93000,0.01,12,24,18,11
LIRCMOP8_BC,3,original,94000,0.01,12,25,19,12
LIRCMOP8_BC,3,original,95000,0.01,12,23,19,12
LIRCMOP8_BC,3,original,96000,0.01,12,22,18,11
LIRCMOP8_BC,3,original,97000,0.01,12,24,19,12
LIRCMOP8_BC,3,original,98000,0.01,12,25,19,12
LIRCMOP8_BC,3,original,99000,0.01,12,24,18,11
LIRCMOP8_BC,3,original,100000,0.01,12,25,19,12
LIRCMOP8_BC,3,original,50000,0.02,99,99,0,0
LIRCMOP8_BC,3,original,51000,0.02,99,90,2,2
LIRCMOP8_BC,3,original,52000,0.02,99,90,6,5
LIRCMOP8_BC,3,original,53000,0.02,99,96,8,7
LIRCMOP8_BC,3,original,54000,0.02,99,90,11,9
LIRCMOP8_BC,3,original,55000,0.02,99,92,14,11
LIRCMOP8_BC,3,original,56000,0.02,99,98,16,13
LIRCMOP8_BC,3,original,57000,0.02,99,101,17,14
LIRCMOP8_BC,3,original,58000,0.02,99,109,18,13
LIRCMOP8_BC,3,original,59000,0.02,99,107,17,13
LIRCMOP8_BC,3,original,60000,0.02,99,108,17,13
LIRCMOP8_BC,3,original,61000,0.02,99,103,19,15
LIRCMOP8_BC,3,original,62000,0.02,99,110,22,15
LIRCMOP8_BC,3,original,63000,0.02,99,112,24,16
LIRCMOP8_BC,3,original,64000,0.02,99,111,25,18
LIRCMOP8_BC,3,original,65000,0.02,99,112,26,19
LIRCMOP8_BC,3,original,66000,0.02,99,116,26,20
LIRCMOP8_BC,3,original,67000,0.02,99,113,27,20
LIRCMOP8_BC,3,original,68000,0.02,99,111,29,22
LIRCMOP8_BC,3,original,69000,0.02,99,113,28,21
LIRCMOP8_BC,3,original,70000,0.02,99,118,30,23
LIRCMOP8_BC,3,original,71000,0.02,99,117,29,21
LIRCMOP8_BC,3,original,72000,0.02,99,124,32,23
LIRCMOP8_BC,3,original,73000,0.02,99,120,35,27
LIRCMOP8_BC,3,original,74000,0.02,99,129,38,30
LIRCMOP8_BC,3,original,75000,0.02,99,127,39,30
LIRCMOP8_BC,3,original,76000,0.02,99,130,42,32
LIRCMOP8_BC,3,original,77000,0.02,99,133,43,30
LIRCMOP8_BC,3,original,78000,0.02,99,131,43,30
LIRCMOP8_BC,3,original,79000,0.02,99,133,44,31
LIRCMOP8_BC,3,original,80000,0.02,99,134,45,31
LIRCMOP8_BC,3,original,81000,0.02,99,139,48,35
LIRCMOP8_BC,3,original,82000,0.02,99,137,46,34
LIRCMOP8_BC,3,original,83000,0.02,99,140,49,36
LIRCMOP8_BC,3,original,84000,0.02,99,143,50,37
LIRCMOP8_BC,3,original,85000,0.02,99,145,51,38
LIRCMOP8_BC,3,original,86000,0.02,99,142,49,36
LIRCMOP8_BC,3,original,87000,0.02,99,148,52,39
LIRCMOP8_BC,3,original,88000,0.02,99,151,53,40
LIRCMOP8_BC,3,original,89000,0.02,99,154,54,41
LIRCMOP8_BC,3,original,90000,0.02,99,150,54,40
LIRCMOP8_BC,3,original,91000,0.02,99,154,55,38
LIRCMOP8_BC,3,original,92000,0.02,99,157,57,40
LIRCMOP8_BC,3,original,93000,0.02,99,159,57,40
LIRCMOP8_BC,3,original,94000,0.02,99,159,57,40
LIRCMOP8_BC,3,original,95000,0.02,99,164,59,41
LIRCMOP8_BC,3,original,96000,0.02,99,164,63,41
LIRCMOP8_BC,3,original,97000,0.02,99,168,63,42
LIRCMOP8_BC,3,original,98000,0.02,99,170,61,42
LIRCMOP8_BC,3,original,99000,0.02,99,170,61,42
LIRCMOP8_BC,3,original,100000,0.02,99,166,62,43
LIRCMOP8_BC,3,original,50000,0.04,405,405,0,0
LIRCMOP8_BC,3,original,51000,0.04,405,402,0,0
LIRCMOP8_BC,3,original,52000,0.04,405,402,4,4
LIRCMOP8_BC,3,original,53000,0.04,405,408,4,4
LIRCMOP8_BC,3,original,54000,0.04,405,402,4,4
LIRCMOP8_BC,3,original,55000,0.04,405,410,4,4
LIRCMOP8_BC,3,original,56000,0.04,405,409,5,5
LIRCMOP8_BC,3,original,57000,0.04,405,411,5,5
LIRCMOP8_BC,3,original,58000,0.04,405,406,8,8
LIRCMOP8_BC,3,original,59000,0.04,405,400,10,10
LIRCMOP8_BC,3,original,60000,0.04,405,399,12,12
LIRCMOP8_BC,3,original,61000,0.04,405,393,10,10
LIRCMOP8_BC,3,original,62000,0.04,405,401,11,11
LIRCMOP8_BC,3,original,63000,0.04,405,403,11,11
LIRCMOP8_BC,3,original,64000,0.04,405,403,11,11
LIRCMOP8_BC,3,original,65000,0.04,405,401,13,12
LIRCMOP8_BC,3,original,66000,0.04,405,395,15,13
LIRCMOP8_BC,3,original,67000,0.04,405,393,15,13
LIRCMOP8_BC,3,original,68000,0.04,405,390,18,17
LIRCMOP8_BC,3,original,69000,0.04,405,390,20,18
LIRCMOP8_BC,3,original,70000,0.04,405,392,22,20
LIRCMOP8_BC,3,original,71000,0.04,405,392,22,20
LIRCMOP8_BC,3,original,72000,0.04,405,399,20,17
LIRCMOP8_BC,3,original,73000,0.04,405,402,20,18
LIRCMOP8_BC,3,original,74000,0.04,405,408,21,19
LIRCMOP8_BC,3,original,75000,0.04,405,411,23,21
LIRCMOP8_BC,3,original,76000,0.04,405,410,23,20
LIRCMOP8_BC,3,original,77000,0.04,405,408,24,21
LIRCMOP8_BC,3,original,78000,0.04,405,408,23,20
LIRCMOP8_BC,3,original,79000,0.04,405,406,24,21
LIRCMOP8_BC,3,original,80000,0.04,405,409,23,21
LIRCMOP8_BC,3,original,81000,0.04,405,415,25,23
LIRCMOP8_BC,3,original,82000,0.04,405,406,27,24
LIRCMOP8_BC,3,original,83000,0.04,405,406,26,23
LIRCMOP8_BC,3,original,84000,0.04,405,405,26,23
LIRCMOP8_BC,3,original,85000,0.04,405,403,24,21
LIRCMOP8_BC,3,original,86000,0.04,405,404,23,20
LIRCMOP8_BC,3,original,87000,0.04,405,408,28,23
LIRCMOP8_BC,3,original,88000,0.04,405,410,28,23
LIRCMOP8_BC,3,original,89000,0.04,405,413,27,21
LIRCMOP8_BC,3,original,90000,0.04,405,415,28,22
LIRCMOP8_BC,3,original,91000,0.04,405,416,28,23
LIRCMOP8_BC,3,original,92000,0.04,405,423,30,24
LIRCMOP8_BC,3,original,93000,0.04,405,426,32,24
LIRCMOP8_BC,3,original,94000,0.04,405,422,31,23
LIRCMOP8_BC,3,original,95000,0.04,405,421,31,24
LIRCMOP8_BC,3,original,96000,0.04,405,414,31,23
LIRCMOP8_BC,3,original,97000,0.04,405,414,32,24
LIRCMOP8_BC,3,original,98000,0.04,405,409,35,27
LIRCMOP8_BC,3,original,99000,0.04,405,413,34,28
LIRCMOP8_BC,3,original,100000,0.04,405,411,34,28
