problem,seed,arm,FE,threshold,baselineShortMidpoints,currentShortMidpoints,novelSeparatedWitnesses,witnessesCoveredByP1
LIRCMOP8_BC,2,stable_side,50000,0.01,30,30,0,0
LIRCMOP8_BC,2,stable_side,51000,0.01,30,31,1,1
LIRCMOP8_BC,2,stable_side,52000,0.01,30,31,2,2
LIRCMOP8_BC,2,stable_side,53000,0.01,30,31,2,2
LIRCMOP8_BC,2,stable_side,54000,0.01,30,30,4,4
LIRCMOP8_BC,2,stable_side,55000,0.01,30,30,4,3
LIRCMOP8_BC,2,stable_side,56000,0.01,30,31,6,5
LIRCMOP8_BC,2,stable_side,57000,0.01,30,31,8,6
LIRCMOP8_BC,2,stable_side,58000,0.01,30,32,8,6
LIRCMOP8_BC,2,stable_side,59000,0.01,30,32,9,6
LIRCMOP8_BC,2,stable_side,60000,0.01,30,32,10,7
LIRCMOP8_BC,2,stable_side,61000,0.01,30,32,9,7
LIRCMOP8_BC,2,stable_side,62000,0.01,30,32,9,7
LIRCMOP8_BC,2,stable_side,63000,0.01,30,34,11,9
LIRCMOP8_BC,2,stable_side,64000,0.01,30,34,11,9
LIRCMOP8_BC,2,stable_side,65000,0.01,30,33,10,8
LIRCMOP8_BC,2,stable_side,66000,0.01,30,32,10,8
LIRCMOP8_BC,2,stable_side,67000,0.01,30,32,11,7
LIRCMOP8_BC,2,stable_side,68000,0.01,30,35,14,9
LIRCMOP8_BC,2,stable_side,69000,0.01,30,35,14,9
LIRCMOP8_BC,2,stable_side,70000,0.01,30,34,13,9
LIRCMOP8_BC,2,stable_side,71000,0.01,30,35,14,9
LIRCMOP8_BC,2,stable_side,72000,0.01,30,35,14,9
LIRCMOP8_BC,2,stable_side,73000,0.01,30,35,15,10
LIRCMOP8_BC,2,stable_side,74000,0.01,30,34,13,8
LIRCMOP8_BC,2,stable_side,75000,0.01,30,35,14,9
LIRCMOP8_BC,2,stable_side,76000,0.01,30,32,15,10
LIRCMOP8_BC,2,stable_side,77000,0.01,30,34,17,12
LIRCMOP8_BC,2,stable_side,78000,0.01,30,35,18,11
LIRCMOP8_BC,2,stable_side,79000,0.01,30,34,18,12
LIRCMOP8_BC,2,stable_side,80000,0.01,30,35,18,12
LIRCMOP8_BC,2,stable_side,81000,0.01,30,36,19,12
LIRCMOP8_BC,2,stable_side,82000,0.01,30,37,20,12
LIRCMOP8_BC,2,stable_side,83000,0.01,30,36,19,11
LIRCMOP8_BC,2,stable_side,84000,0.01,30,37,20,12
LIRCMOP8_BC,2,stable_side,85000,0.01,30,40,22,14
LIRCMOP8_BC,2,stable_side,86000,0.01,30,44,25,18
LIRCMOP8_BC,2,stable_side,87000,0.01,30,47,26,19
LIRCMOP8_BC,2,stable_side,88000,0.01,30,45,26,19
LIRCMOP8_BC,2,stable_side,89000,0.01,30,45,26,19
LIRCMOP8_BC,2,stable_side,90000,0.01,30,46,27,20
LIRCMOP8_BC,2,stable_side,91000,0.01,30,45,26,19
LIRCMOP8_BC,2,stable_side,92000,0.01,30,44,25,19
LIRCMOP8_BC,2,stable_side,93000,0.01,30,44,25,19
LIRCMOP8_BC,2,stable_side,94000,0.01,30,47,26,20
LIRCMOP8_BC,2,stable_side,95000,0.01,30,47,25,21
LIRCMOP8_BC,2,stable_side,96000,0.01,30,49,28,24
LIRCMOP8_BC,2,stable_side,97000,0.01,30,47,26,22
LIRCMOP8_BC,2,stable_side,98000,0.01,30,46,25,20
LIRCMOP8_BC,2,stable_side,99000,0.01,30,47,26,20
LIRCMOP8_BC,2,stable_side,100000,0.01,30,48,27,21
LIRCMOP8_BC,2,stable_side,50000,0.02,128,128,0,0
LIRCMOP8_BC,2,stable_side,51000,0.02,128,135,4,3
LIRCMOP8_BC,2,stable_side,52000,0.02,128,133,6,4
LIRCMOP8_BC,2,stable_side,53000,0.02,128,137,8,5
LIRCMOP8_BC,2,stable_side,54000,0.02,128,144,13,11
LIRCMOP8_BC,2,stable_side,55000,0.02,128,143,15,12
LIRCMOP8_BC,2,stable_side,56000,0.02,128,143,17,13
LIRCMOP8_BC,2,stable_side,57000,0.02,128,143,20,14
LIRCMOP8_BC,2,stable_side,58000,0.02,128,143,20,13
LIRCMOP8_BC,2,stable_side,59000,0.02,128,141,20,14
