problem,seed,arm,FE,threshold,baselineShortMidpoints,currentShortMidpoints,novelSeparatedWitnesses,witnessesCoveredByP1
LIRCMOP8_BC,2,stable_no_side,50000,0.01,44,44,0,0
LIRCMOP8_BC,2,stable_no_side,51000,0.01,44,43,0,0
LIRCMOP8_BC,2,stable_no_side,52000,0.01,44,47,2,1
LIRCMOP8_BC,2,stable_no_side,53000,0.01,44,48,2,1
LIRCMOP8_BC,2,stable_no_side,54000,0.01,44,45,3,2
LIRCMOP8_BC,2,stable_no_side,55000,0.01,44,48,5,3
LIRCMOP8_BC,2,stable_no_side,56000,0.01,44,51,8,6
LIRCMOP8_BC,2,stable_no_side,57000,0.01,44,53,8,6
LIRCMOP8_BC,2,stable_no_side,58000,0.01,44,51,8,6
LIRCMOP8_BC,2,stable_no_side,59000,0.01,44,52,9,7
LIRCMOP8_BC,2,stable_no_side,60000,0.01,44,54,11,9
LIRCMOP8_BC,2,stable_no_side,61000,0.01,44,54,11,9
LIRCMOP8_BC,2,stable_no_side,62000,0.01,44,55,12,10
LIRCMOP8_BC,2,stable_no_side,63000,0.01,44,56,12,10
LIRCMOP8_BC,2,stable_no_side,64000,0.01,44,56,13,11
LIRCMOP8_BC,2,stable_no_side,65000,0.01,44,57,14,12
LIRCMOP8_BC,2,stable_no_side,66000,0.01,44,58,15,13
LIRCMOP8_BC,2,stable_no_side,67000,0.01,44,58,16,14
LIRCMOP8_BC,2,stable_no_side,68000,0.01,44,58,16,14
LIRCMOP8_BC,2,stable_no_side,69000,0.01,44,60,16,14
LIRCMOP8_BC,2,stable_no_side,70000,0.01,44,63,18,16
LIRCMOP8_BC,2,stable_no_side,71000,0.01,44,63,17,15
LIRCMOP8_BC,2,stable_no_side,72000,0.01,44,66,20,17
LIRCMOP8_BC,2,stable_no_side,73000,0.01,44,66,19,17
LIRCMOP8_BC,2,stable_no_side,74000,0.01,44,62,18,16
LIRCMOP8_BC,2,stable_no_side,75000,0.01,44,64,18,16
LIRCMOP8_BC,2,stable_no_side,76000,0.01,44,61,18,14
LIRCMOP8_BC,2,stable_no_side,77000,0.01,44,63,19,16
LIRCMOP8_BC,2,stable_no_side,78000,0.01,44,67,23,20
LIRCMOP8_BC,2,stable_no_side,79000,0.01,44,67,25,19
LIRCMOP8_BC,2,stable_no_side,80000,0.01,44,64,22,17
LIRCMOP8_BC,2,stable_no_side,81000,0.01,44,65,24,19
LIRCMOP8_BC,2,stable_no_side,82000,0.01,44,66,25,20
LIRCMOP8_BC,2,stable_no_side,83000,0.01,44,69,30,24
LIRCMOP8_BC,2,stable_no_side,84000,0.01,44,70,30,24
LIRCMOP8_BC,2,stable_no_side,85000,0.01,44,70,29,24
