problem,mode,stage,GroupCount,std_actualFE,std_IGD,std_HV,std_activePairs,std_eligiblePairs,std_archivePairs,std_p1Feasible,std_p2Feasible,std_gapMedian,std_trainingEvents,std_generatorUpdates,std_lastTrainingEndpointRMSE,std_selectedFeasibleRate,std_cumulativeGuided
LIRCMOP5_BC,cgan,FE010000,3,0,0.00364073697838536,0,5.56776436283002,1.52752523165195,1.52752523165195,0,6.557438524302,0.0367055830347791,0.577350269189626,11.5470053837925,0.0049352568544853,0.1,23.094010767585
LIRCMOP5_BC,cgan,FE030000,3,0,0.562650237322963,0.10586750038424,29.9054064231425,256.509908840445,256.509908840445,0,20.4287379280594,0.0227880466763011,27.7308492477241,554.616984954482,0.0212125695854471,0.115470053837925,23.094010767585
LIRCMOP5_BC,cgan,FE050000,3,0,0.563678379012384,0.110868807585571,23.8607068908977,255.587558382641,255.587558382641,0,36.5102725270574,0.0484935212117691,41.9404339510215,838.808679020431,0.0370190311000912,0.05,23.094010767585
LIRCMOP5_BC,cgan,FE070000,3,0,0.00114861707029657,0.00160497344455908,1.52752523165195,6.92820323027551,6.92820323027551,0,3.60555127546399,0.012679539562261,58.38664230798,1167.7328461596,0.00578826969213271,0.115470053837925,23.094010767585
LIRCMOP5_BC,cgan,FE100000,3,0,0.000863329039100895,0.000966869890739814,1.52752523165195,10.1159939369957,10.1159939369957,0,4.04145188432738,0.0175681718394321,68.0906258844295,1361.81251768859,0.0237824223270177,0.208166599946613,23.094010767585
LIRCMOP5_BC,cgan,first_true_use,3,230.94010767585,0.710472787691876,0,8.14452781524708,8.88819441731559,8.88819441731559,0,5.77350269189626,0.070230671454637,0.577350269189626,11.5470053837925,0.0111384409893047,0.160727512683216,0
LIRCMOP6_BC,cgan,FE010000,3,0,0.0111881269359066,0,17.2143351115671,30.171730698343,30.171730698343,0,5.85946527708232,0.0891290701496678,7.09459888459759,141.891977691952,0.0168884895579572,0.0288675134594813,80.8290376865476
LIRCMOP6_BC,cgan,FE030000,3,0,0.679042389800259,0.0766161775288759,51.9711458407451,288.097784325623,288.097784325623,0,23.7557010701291,0.0217435443937077,33.8673884437522,677.347768875044,0.0163455029909713,0,392.598183048945
LIRCMOP6_BC,cgan,FE050000,3,0,0.1537529238662,0.0351166456532197,6.50640709864771,73.8985791473693,73.8985791473693,0,14.5716619962629,0.0528767295812736,75.7979771058129,1515.95954211626,0.0096155904736938,0.173205080756888,484.974226119286
LIRCMOP6_BC,cgan,FE070000,3,0,0.0682407364248857,0.0250110568441248,1.52752523165195,18.5202591774521,18.5202591774521,0,15.1437555888007,0.0924078359986069,101.942794415953,2038.85588831907,0.00407348513431091,0.104083299973307,484.974226119286
LIRCMOP6_BC,cgan,FE100000,3,0,0.0041733053068078,0.00202166181371749,8.08290376865476,24.8260615751539,24.8260615751539,0,2.3094010767585,0,153.352535029585,3067.05070059169,0.00785067680578179,0,1767.14458944366
LIRCMOP6_BC,cgan,first_true_use,3,577.350269189626,0.758916774968864,0,4.50924975282289,4.50924975282289,4.50924975282289,0,5.5075705472861,0.109400972674759,0.577350269189626,11.5470053837925,0.0122452733990523,0.0763762615825973,0
LIRCMOP7_BC,cgan,FE010000,3,0,0.310196731234296,0.08388225935523,1.52752523165195,2.08166599946613,2.08166599946613,0,11.8462370959446,0.0409829546727696,1.52752523165195,30.5505046330389,0.0116488512040827,0.0866025403784439,34.6410161513775
LIRCMOP7_BC,cgan,FE030000,3,0,0.0143974839247674,0.0067555326421825,10,93.5539060292692,93.5539060292692,0,17.0098010962308,0.0122228757324182,1,20,0.00776818375553731,0.0577350269189626,34.6410161513775
LIRCMOP7_BC,cgan,FE050000,3,0,0.000984728013978134,0.000661839471670597,1.15470053837925,4.61880215351701,4.61880215351701,0,4.04145188432738,0.00388740839687069,1,20,0.00716836979641673,0.05,34.6410161513775
LIRCMOP7_BC,cgan,FE070000,3,0,0.000254478889154372,0.000220285070273475,2.51661147842358,0,0,0,2.08166599946613,0.00890371439285889,0.577350269189626,11.5470053837925,0.00684156580106512,0.0288675134594813,34.6410161513775
LIRCMOP7_BC,cgan,FE100000,3,0,0.000335773182484729,0.000130513132904967,5.5075705472861,0,0,0,1.15470053837925,0.00481017875248655,0.577350269189626,11.5470053837925,0.0169752932236662,0.104083299973307,34.6410161513775
LIRCMOP7_BC,cgan,first_true_use,3,305.505046330389,0.0464842275283866,0,1.52752523165195,1.52752523165195,1.52752523165195,0,1.52752523165195,0.132984926517775,0,0,0.00316398620801139,0.173205080756888,0
LIRCMOP8_BC,cgan,FE010000,3,0,0.67685958401103,0.0918202406898772,12.6622799421484,16.3707055437449,16.3707055437449,0,23.0289672658878,0.0267104422149256,1,20,0.0121455026695629,0.1,30.5505046330389
LIRCMOP8_BC,cgan,FE030000,3,0,0.0522645421869936,0.0225905971524466,10.0166528008778,151.72453108622,151.72453108622,0,13.2035348802256,0.0280395005575235,1,20,0.00164703827889413,0.160727512683216,30.5505046330389
LIRCMOP8_BC,cgan,FE050000,3,0,0.001113989089464,0.000692873027146197,1.52752523165195,0,0,0,3.78593889720018,0.0161159314926238,2.08166599946613,41.6333199893227,0.00664815139833138,0.104083299973307,30.5505046330389
LIRCMOP8_BC,cgan,FE070000,3,0,0.00038671609720844,0.000302201002560921,3.05505046330389,0,0,0,0,0.0111549775338725,2.08166599946613,41.6333199893227,0.00599400385410727,0,30.5505046330389
LIRCMOP8_BC,cgan,FE100000,3,0,0.00021854694857614,0.000169391967679749,2.88675134594813,0,0,0,0,0.0114340429507401,2.08166599946613,41.6333199893227,0.00206698782293434,0.0866025403784439,30.5505046330389
LIRCMOP8_BC,cgan,first_true_use,3,305.505046330389,0.463342286486212,0,3.05505046330389,3.51188458428425,3.51188458428425,0,9.29157324317757,0.385178129558515,0.577350269189626,11.5470053837925,0.00769905596191186,0.104083299973307,0
