variant,maxCandidatePairsPerRef,problem,run,target_FE,actual_FE,gen,bmem_count,boundary_count,bmem_ref_coverage,finite_gap_count,inf_gap_count,median_gap,max_gap,train_count,query_count,condition_dim,train_param_ratio,gan_sample_reuse,train_pair_dec_dist50,train_pair_dec_dist90,train_tau_iqr,missing_ref_query_count,large_gap_query_count,raw_generated_count,feasible_generated_count,generated_per_train,boundary_dist50,boundary_dist90,query_width90,segment_width90,segment_width90_ratio,side_rate,pair_margin50,ref_cover,query_obj_dist50,query_obj_dist90,feasible_rate,boundary_sample_current_count,boundary_sample_prev_pair_count,boundary_sample_merged_count,boundary_sample_finite_count,boundary_feasible_count,boundary_infeasible_count,boundary_main_feasible_count,boundary_ref_with_main_feasible_count,boundary_ref_with_neighbor_infeasible_count,boundary_ref_pairable_count,boundary_pair_distance_count,boundary_pair_dominated_skip_count,boundary_pair_appended_count,boundary_candidate_raw_count,boundary_candidate_finite_count,boundary_candidate_pareto_count,boundary_candidate_gap_count,boundary_candidate_dedup_count,boundary_candidate_final_count,dataset_bmem_input_count,dataset_valid_train_count,dataset_invalid_train_count,dataset_query_count
pair3,3,LIRCMOP10_BC,1,30000,30144,138,69,1,0.23,69,0,0.00602863443377553,0.029643223191842,69,20,3,0.00361199811547924,46.3768115942029,0.0876023718139185,0.157940812787142,0,20,0,20,20,0.289855072463768,2.61868613568959e-05,8.35432730598179e-05,0,0.00168725911417412,NaN,0.8,0.0229432131764077,0.173913043478261,0.00246125765583884,0.00394115770600083,1,400,63,526,526,336,190,239,34,91,25,3252,59,74,74,74,74,69,69,69,69,69,0,20
pair3,3,LIRCMOP10_BC,1,50000,50164,229,93,1,0.31,93,0,0.00875670587821694,0.0191654789439012,93,20,3,0.00486834528608072,34.4086021505376,0.0936415830035769,0.149818023528868,0,20,0,20,3,0.21505376344086,0.000723585729599329,0.00221970678466097,0,0.00226652831405911,NaN,1,0.0205391487435159,0.129032258064516,0.00132353673603513,0.00249697508501981,0.15,400,88,576,576,353,223,254,38,83,33,5800,90,93,93,93,93,93,93,93,93,93,0,20
pair3,3,LIRCMOP10_BC,1,70000,70184,320,117,1,0.39,117,0,0.00314303210398451,0.012774912934146,117,20,3,0.0061246924566822,27.3504273504273,0.0779580414385333,0.128074779936271,0,20,0,20,2,0.170940170940171,0.000280193224948836,0.00305402928541496,0,0.00725703642784309,NaN,0.65,0.00751482292549359,0.0512820512820513,0.00108974040662629,0.007765303537658,0.1,400,123,646,646,374,272,304,44,100,44,8948,194,126,126,126,123,117,117,117,117,117,0,20
pair3,3,LIRCMOP10_BC,1,100000,100104,456,147,1,0.49,147,0,0.0076585676378864,0.0223216272132459,147,20,3,0.00769512641993404,21.7687074829932,0.0994810918944968,0.180623481188684,0,20,0,20,0,0.136054421768707,0.00051112975157917,0.00174864517451361,0,0.00179158228753329,NaN,0.2,-0.00961262852611417,0,0.000791112917472215,0.00247225552909416,0,400,138,676,676,390,286,306,50,100,50,9213,354,149,149,149,149,147,147,147,147,147,0,20
pair5,5,DASCMOP1_BC,1,10000,10004,45,40,1,0.08,40,0,0.00413164160151472,0.00657185508023074,40,20,3,0.00209391195100246,80,0.93167566241655,1.03856643493056,0,1,19,20,0,0.5,0.0188913855639244,0.0234039271493576,0,0.0250758726542744,NaN,0.45,-0.0177316227866954,0,0.0210876548024427,0.0250758726542744,0,400,50,500,500,196,304,85,9,98,9,8421,0,45,45,45,45,40,40,40,40,40,0,20
pair5,5,DASCMOP1_BC,1,30000,30024,136,120,1,0.24,120,0,0.00580572305813998,0.0125434710798469,120,20,3,0.00628173585300738,26.6666666666667,0.45933195607402,0.764059434319561,0,20,0,20,1,0.166666666666667,0.0191129310623662,0.0218435093183352,0,0.0261373776406761,NaN,1,0.356057977105708,0.0833333333333333,0.0351738199529563,0.0543180290055633,0.05,400,110,620,620,239,381,149,24,100,24,8558,0,120,120,120,120,120,120,120,120,120,0,20
pair5,5,DASCMOP1_BC,1,50000,50044,227,145,1,0.29,145,0,0.00196554690180982,0.00685204388973689,145,20,3,0.00759043082238392,22.0689655172414,0.56386033819266,0.840919896766033,0,20,0,20,2,0.137931034482759,0.145402207431251,0.162675715981262,0,0.162675715981262,NaN,1,0.372229210294222,0.0689655172413793,0.145787370092689,0.162678675046639,0.1,400,150,700,700,293,407,250,29,100,29,15861,0,145,145,145,145,145,145,145,145,145,0,20
pair5,5,DASCMOP1_BC,1,70000,70064,318,140,1,0.28,140,0,0.00143721855842539,0.00684447850202481,140,20,3,0.00732869182850861,22.8571428571429,0.51407159230509,0.763627241027023,0,20,0,20,3,0.142857142857143,0.0750412554756622,0.10635025582399,0,0.10635025582399,NaN,0.95,0.225025615572924,0.0714285714285714,0.0772419146510491,0.108446513368105,0.15,400,135,670,670,268,402,236,30,100,30,14447,0,150,150,150,150,140,140,140,140,140,0,20
pair5,5,DASCMOP1_BC,1,100000,100204,455,130,1,0.26,130,0,0.000905007029689544,0.00477803599545269,130,20,3,0.006805213840758,24.6153846153846,0.592113206894681,0.763627241027023,0,20,0,20,10,0.153846153846154,0.0542082569222537,0.0677141903350666,0,0.0677141903350666,NaN,0.6,0.101659825937778,0.0769230769230769,0.055176776879405,0.0686271449568906,0.5,400,135,670,670,262,408,235,31,100,31,14691,0,155,155,155,155,130,130,130,130,130,0,20
pair5,5,DASCMOP2_BC,1,10000,10214,46,70,1,0.14,70,0,0.00288454316774816,0.00666570219105693,70,20,3,0.00366434591425431,45.7142857142857,0.528804178371427,1.00767142444467,0,0,20,20,13,0.285714285714286,0.0190236145347354,0.0315450817585767,0,0.0315450817585767,NaN,0.65,0.0281434741995912,0.785714285714286,0.0196363095727114,0.0315450817585767,0.65,400,70,540,540,204,336,112,14,100,14,11089,0,70,70,70,70,70,70,70,70,70,0,20
pair5,5,DASCMOP2_BC,1,30000,30014,136,165,1,0.33,165,0,0.00907346374510914,0.0207395561812027,165,20,3,0.00863738679788515,19.3939393939394,0.633716951526831,0.936317330013838,0,13,7,20,7,0.121212121212121,0.0505003185471055,0.0607778366296158,0,0.0666715331424938,NaN,0.75,0.0768857942045158,0.181818181818182,0.0578531496471298,0.0679082471262848,0.35,400,165,730,730,320,410,264,33,100,33,18247,0,165,165,165,165,165,165,165,165,165,0,20
pair5,5,DASCMOP2_BC,1,50000,50034,227,210,1,0.42,210,0,0.00244031921621174,0.00874020089410068,210,20,3,0.0109930377427629,15.2380952380952,0.642610572570269,0.964065733170789,0,4,16,20,3,0.0952380952380952,0.0280703084656557,0.0421750650908376,0,0.0428599593081925,NaN,0.8,0.0614003280812685,0.142857142857143,0.0340206937895466,0.0431962951078511,0.15,400,210,820,820,358,462,310,44,100,44,20217,0,220,220,220,220,210,210,210,210,210,0,20
pair5,5,DASCMOP2_BC,1,70000,70054,318,225,1,0.45,225,0,0.00178393820593888,0.00770396254637977,225,20,3,0.0117782547243888,14.2222222222222,0.641162438817978,0.986904586616235,0,3,17,20,7,0.0888888888888889,0.0215524523857746,0.0386786248683764,0,0.0413626646722612,NaN,0.7,0.0445058949833656,0.244444444444444,0.0250312802502723,0.0418944606584387,0.35,400,215,830,830,357,473,314,49,100,49,20293,0,245,245,245,245,225,225,225,225,225,0,20
pair5,5,DASCMOP2_BC,1,100000,100194,455,205,1,0.41,205,0,0.00129238041520186,0.00551791652915882,205,20,3,0.0107312987488876,15.609756097561,0.617266654797183,0.955798078370216,0,9,11,20,4,0.0975609756097561,0.0212625506874172,0.0438736877891451,0,0.0526234756902693,NaN,0.45,-0.0519877939098129,0.121951219512195,0.0249949763158887,0.0534134858456053,0.2,400,210,820,820,340,480,310,50,100,50,20024,0,250,250,250,250,205,205,205,205,205,0,20
pair5,5,DASCMOP4_BC,1,10000,10078,48,53,1,0.11,53,0,0.00268056570744736,0.00906516612468207,53,20,3,0.00277443333507826,60.377358490566,0.0160484535452592,0.108509115604013,0,20,0,20,0,0.377358490566038,1.65704091838729,1.91103717838724,0,1.91103717838724,NaN,0.8,0.00332400164897984,0,1.65820157459123,1.91171236783825,0,400,42,484,484,168,316,87,13,95,12,6303,1,57,57,57,57,53,53,53,53,53,0,20
pair5,5,DASCMOP4_BC,1,30000,30098,139,95,1,0.19,95,0,0.000239756604711476,0.000791257006304668,95,20,3,0.00497304088363084,33.6842105263158,0.00203721240916709,0.101518589556985,0,17,3,20,0,0.210526315789474,1.02760842205925,1.45131536041491,0,1.45271850009228,NaN,0.35,-6.31449088210508e-05,0,1.03003926815212,1.45333354768768,0,400,100,600,600,233,367,216,23,100,23,11463,0,114,114,114,114,95,95,95,95,95,0,20
pair5,5,DASCMOP4_BC,1,50000,50118,230,145,1,0.29,145,0,0.000249615420467454,0.00096905026734427,145,20,3,0.00759043082238392,22.0689655172414,0.00320242377499155,0.101454012955689,0,20,0,20,0,0.137931034482759,0.509186931035692,0.801923865455862,0,0.807117525876891,NaN,0.85,0.0383561108192088,0,0.510837978807452,0.808312690359245,0,400,125,650,650,240,410,227,30,100,30,11793,0,150,150,150,150,145,145,145,145,145,0,20
pair5,5,DASCMOP4_BC,1,70000,70138,321,115,1,0.23,115,0,0.000125937137217436,0.000537043730577255,115,20,3,0.00601999685913207,27.8260869565217,0.0022708110162961,0.101018818144416,0,20,0,20,0,0.173913043478261,0.529507883238084,0.856477441361091,0,0.859140970143485,NaN,0.65,0.000215119215489737,0,0.530479295069864,0.861091956065518,0,400,100,600,600,210,390,200,26,100,26,10421,0,130,130,130,130,115,115,115,115,115,0,20
pair5,5,DASCMOP4_BC,1,100000,100058,457,85,1,0.17,85,0,5.18120243068101e-05,0.000255453817886013,85,20,3,0.00444956289588023,37.6470588235294,0.00218876952294777,0.101018818144416,0,20,0,20,0,0.235294117647059,0.471218381397278,1.24767750309956,0,1.25435931490441,NaN,0.3,-0.000167967634949539,0,0.473594777284433,1.25535662689019,0,400,84,568,568,193,375,185,23,100,23,9924,0,115,115,115,115,85,85,85,85,85,0,20
pair5,5,DASCMOP5_BC,1,10000,10000,49,0,0,NaN,0,0,NaN,NaN,0,0,3,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,0,400,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pair5,5,DASCMOP5_BC,1,30000,30000,149,0,0,NaN,0,0,NaN,NaN,0,0,3,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,0,400,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pair5,5,DASCMOP5_BC,1,50000,50000,249,0,0,NaN,0,0,NaN,NaN,0,0,3,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,0,400,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pair5,5,DASCMOP5_BC,1,70000,70178,346,119,1,0.24,119,0,0.00161518312885036,0.00320326575220311,119,20,3,0.00622938805423232,26.890756302521,0.0228429480872619,0.285274971349573,0,20,0,20,0,0.168067226890756,1.69160110420676,2.3209963544129,0,2.3233742267669,NaN,0.15,-0.00341907847149357,0,1.69475836073282,2.32497780147001,0,400,110,620,620,263,357,235,27,94,24,10486,156,119,119,119,119,119,119,119,119,119,0,20
pair5,5,DASCMOP5_BC,1,100000,100098,482,189,1,0.38,189,0,0.000690716891985202,0.00212812980158355,189,20,3,0.00989373396848662,16.9312169312169,0.0101498782839821,0.300312811814638,0,20,0,20,0,0.105820105820106,1.84995227958015,2.18477839058221,0,2.18692991255427,NaN,0.85,0.0215356381682147,0,1.85199535519891,2.18719341408459,0,400,190,780,780,338,442,315,38,100,38,14807,58,190,190,190,190,189,189,189,189,189,0,20
pair5,5,LIRCMOP5_BC,1,10000,10100,48,150,1,0.3,150,0,0.00429145949058673,0.00870958339249438,150,20,3,0.00785216981625923,21.3333333333333,0.375822145157049,0.52218068969485,0,20,0,20,20,0.133333333333333,0.0209895153343568,0.0296873031668171,0,0.038781991347146,NaN,0.95,0.050103095535532,0.466666666666667,0.0359418797352938,0.0400077151359183,1,400,150,700,700,500,200,297,47,70,32,6431,0,160,160,160,160,150,150,150,150,150,0,20
pair5,5,LIRCMOP5_BC,1,30000,30120,139,100,1,0.2,100,0,0.00100137259533012,0.00196717967092158,100,20,3,0.00523477987750615,32,0.298483198168585,0.48765701386972,0,20,0,20,9,0.2,0.00731678688463716,0.0211468642074835,0,0.0211468642074835,NaN,0.15,-0.0277731529755645,0.15,0.0124260924220099,0.0236357816121102,0.45,400,105,610,610,452,158,245,54,64,28,3750,10,135,135,135,135,100,100,100,100,100,0,20
pair5,5,LIRCMOP5_BC,1,50000,50140,230,195,1,0.39,195,0,0.00264705879925209,0.00595385585941914,195,20,3,0.010207820761137,16.4102564102564,0.393207901473092,0.776455055701183,0,20,0,20,20,0.102564102564103,0.0602007713123181,0.0820080206316242,0,0.0967468560550933,NaN,1,0.0169561353521215,0.102564102564103,0.0649324341779964,0.0980954067306755,1,400,205,810,810,486,324,327,52,84,46,13598,69,210,210,210,210,195,195,195,195,195,0,20
pair5,5,LIRCMOP5_BC,1,70000,70160,321,225,1,0.45,225,0,0.00284391676899838,0.00831045920084571,225,20,3,0.0117782547243888,14.2222222222222,0.578459356774089,0.918693696233614,0,20,0,20,20,0.0888888888888889,0.0877055698605869,0.165237504116397,0,0.165779649674644,NaN,0.95,0.45274720588428,0.177777777777778,0.113493837637593,0.167248162841618,1,400,225,850,850,403,447,359,51,100,51,22415,4,255,255,255,255,225,225,225,225,225,0,20
pair5,5,LIRCMOP5_BC,1,100000,100080,457,137,1,0.29,137,0,0.00740554706368651,0.0114976159128048,137,20,3,0.00717164843218343,23.3576642335766,0.136558208117316,0.215574274469852,0,20,0,20,10,0.145985401459854,0.000838478321368665,0.00445896034930877,0,0.00585779642483835,NaN,0.95,0.06304523361261,0.0689655172413793,0.00107703659695093,0.00814742199425692,0.5,400,151,702,702,425,277,321,65,100,65,10462,3266,211,211,211,206,137,137,137,137,137,0,20
pair5,5,LIRCMOP6_BC,1,10000,10177,49,100,1,0.2,100,0,0.0046774009172651,0.0232690462205416,100,20,3,0.00523477987750615,32,0.317026633897265,0.434137864355122,0,18,2,20,20,0.2,0.107178886184153,0.116037262154876,0,0.119046687553832,NaN,0.65,0.0192332955521395,1,0.108129970875192,0.12060756223777,1,400,85,570,570,469,101,245,48,48,26,2827,0,130,130,130,130,100,100,100,100,100,0,20
pair5,5,LIRCMOP6_BC,1,30000,30197,140,169,1,0.34,169,0,0.00151476213075585,0.00522491984334425,169,20,3,0.0088467779929854,18.9349112426036,0.371488866159068,0.534883571696064,0,20,0,20,11,0.118343195266272,0.0277293288456954,0.053317170333972,0,0.053317170333972,NaN,0.5,-0.00234939151191979,0.147058823529412,0.0279568670209396,0.0533767109502526,0.55,400,145,690,690,475,215,308,52,69,40,11093,64,174,174,174,174,169,169,169,169,169,0,20
pair5,5,LIRCMOP6_BC,1,50000,50217,231,355,1,0.71,355,0,0.00201694855913567,0.00535090081744074,355,20,3,0.0185834685651468,9.01408450704225,0.391358384700874,0.747923881276165,0,20,0,20,16,0.0563380281690141,0.00524879932311487,0.0159847297223896,0,0.0193800715063276,NaN,0.55,0.0120679044853121,0.267605633802817,0.00732866521012311,0.0203772146989932,0.8,400,355,1110,1110,613,497,505,74,100,74,23757,1,370,370,370,370,355,355,355,355,355,0,20
pair5,5,LIRCMOP6_BC,1,70000,70017,321,170,1,0.34,170,0,0.00883602172458764,0.021911288585663,170,20,3,0.00889912579176046,18.8235294117647,0.211775703221904,0.392666327630136,0,20,0,20,1,0.117647058823529,0.00611388903026831,0.013990703705322,0,0.0152700462600993,NaN,1,0.0847057065755433,0.0588235294117647,0.00664036550419088,0.0158176415521722,0.05,400,160,720,720,444,276,323,43,92,37,10845,1910,180,180,180,180,170,170,170,170,170,0,20
pair5,5,LIRCMOP6_BC,1,100000,100157,458,115,1,0.23,115,0,0.00154380644122618,0.00888348210155403,115,20,3,0.00601999685913207,27.8260869565217,0.159512105184015,0.372057607662486,0,20,0,20,1,0.173913043478261,0.00661215207350611,0.0101733004412412,0,0.0187010725503855,NaN,0.6,0.00289956627468224,0.0869565217391304,0.0104107225979993,0.0187236107177964,0.05,400,117,634,634,339,295,265,37,100,37,10866,421,130,130,130,130,115,115,115,115,115,0,20
pair5,5,LIRCMOP7_BC,1,10000,10120,47,104,1,0.23,104,0,0.00629603559809798,0.0148572952790126,104,20,3,0.0054441710726064,30.7692307692308,0.289298371801111,0.491340411330577,0,20,0,20,8,0.192307692307692,0.011382543211976,0.0188876821457898,0,0.0188876821457898,NaN,0.75,0.0733982620072401,0.130434782608696,0.0155826787290861,0.0246922591685048,0.4,400,89,578,578,422,156,154,34,95,31,2724,130,127,127,127,127,104,104,104,104,104,0,20
pair5,5,LIRCMOP7_BC,1,30000,30140,138,210,1,0.42,210,0,0.00103884526948264,0.00341632203191789,210,20,3,0.0109930377427629,15.2380952380952,0.225766567802617,0.328385320337442,0,20,0,20,8,0.0952380952380952,0.0406040278895812,0.0580711647643382,0,0.07345332239953,NaN,0.85,0.00668828952274272,0.119047619047619,0.0447125406705206,0.0736302601612864,0.4,400,212,824,824,476,348,328,56,100,56,13609,17,280,280,280,270,210,210,210,210,210,0,20
pair5,5,LIRCMOP7_BC,1,50000,50160,229,122,1,0.25,122,0,0.00209601890790095,0.00836563700496961,122,20,3,0.0063864314505575,26.2295081967213,0.338800151796099,0.453501306615937,0,20,0,20,4,0.163934426229508,0.0127339994805838,0.0164281694979006,0,0.0187809928672292,NaN,0.65,0.0203077752624567,0.16,0.0139396249649841,0.0206231986615326,0.2,400,120,640,640,428,212,228,43,57,28,9935,43,125,125,125,125,122,122,122,122,122,0,20
pair5,5,LIRCMOP7_BC,1,70000,70180,320,332,1,0.67,332,0,0.00231353777049242,0.006283764130468,332,20,3,0.0173794691933204,9.63855421686747,0.370011970569739,0.845561185307067,0,20,0,20,20,0.0602409638554217,0.0598581695487958,0.071744978717919,0,0.0848800240989579,NaN,0.55,0.0110321046116161,0.26865671641791,0.0749871159360011,0.0849285101042692,1,400,281,962,962,473,489,390,71,100,71,19659,18,355,355,355,355,332,332,332,332,332,0,20
pair5,5,LIRCMOP7_BC,1,100000,100100,456,385,1,0.77,385,0,0.00174654427115248,0.00552061586165957,385,20,3,0.0201539025283987,8.31168831168831,0.455775753839586,1.36460679682614,0,20,0,20,3,0.051948051948052,0.0112298034298122,0.0791620069048581,0,0.096847708645338,NaN,0.5,0.00464293584182679,0.0779220779220779,0.0146036465397697,0.0972677284932921,0.15,400,405,1210,1210,540,670,510,81,100,81,33364,0,405,405,405,405,385,385,385,385,385,0,20
pair5,5,LIRCMOP8_BC,1,10000,10166,48,205,1,0.41,205,0,0.00407335577300276,0.0110571601016749,205,20,3,0.0107312987488876,15.609756097561,0.332207895119752,0.441077160683817,0,20,0,20,19,0.0975609756097561,0.0133022632084043,0.0288534881556922,0,0.0516802162190051,NaN,0.55,0.00525201987108195,0.560975609756098,0.0301999738672116,0.0528821423027558,0.95,400,201,802,802,548,254,340,64,69,47,9893,0,235,235,235,235,205,205,205,205,205,0,20
pair5,5,LIRCMOP8_BC,1,30000,30186,139,233,1,0.48,233,0,0.00219157696105088,0.00686934728772953,233,20,3,0.0121970371145893,13.7339055793991,0.413192992737267,0.683657138023319,0,17,3,20,20,0.0858369098712446,0.04702368203209,0.0667364900096706,0,0.0715348253807135,NaN,0.65,0.0110360092078987,0.333333333333333,0.0555984327538779,0.071549168765198,1,400,190,780,780,502,278,357,67,70,50,10619,10,245,245,245,245,233,233,233,233,233,0,20
pair5,5,LIRCMOP8_BC,1,50000,50206,230,145,1,0.29,145,0,0.00162084789900388,0.00657921848019921,145,20,3,0.00759043082238392,22.0689655172414,0.313909926667646,0.462481672881504,0,20,0,20,3,0.137931034482759,0.0109984125483681,0.021777547201424,0,0.0398658300640735,NaN,0.55,0.0171518850256522,0.137931034482759,0.0286238768607083,0.0401692603900369,0.15,400,153,706,706,444,262,305,33,100,33,7844,9,165,165,165,165,145,145,145,145,145,0,20
pair5,5,LIRCMOP8_BC,1,70000,70006,320,210,1,0.42,210,0,0.000790959818934562,0.0028677454180704,210,20,3,0.0109930377427629,15.2380952380952,0.297269402143788,0.389532769183484,0,20,0,20,1,0.0952380952380952,0.0123991779023553,0.0171340433772882,0,0.0284343331819249,NaN,0.5,-0.00401889264650065,0.0476190476190476,0.0163602266874378,0.0303883076308744,0.05,400,211,822,822,493,329,359,45,100,45,14673,6,224,224,224,224,210,210,210,210,210,0,20
pair5,5,LIRCMOP8_BC,1,100000,100146,457,180,1,0.36,180,0,0.000681407304234614,0.0022341792520435,180,20,3,0.00942260377951107,17.7777777777778,0.304397584237975,0.470356264703666,0,20,0,20,5,0.111111111111111,0.00494002536759492,0.00959435402854357,0,0.0123546497420293,NaN,0.5,0.000519160282274944,0.277777777777778,0.00575448387708357,0.0124927006662648,0.25,400,180,760,760,424,336,332,43,97,42,17430,2,210,210,210,210,180,180,180,180,180,0,20
pair5,5,LIRCMOP9_BC,1,10000,10219,47,95,1,0.19,95,0,0.00355801745079979,0.00917445901349155,95,20,3,0.00497304088363084,33.6842105263158,0.339698175881445,0.543263505242917,0,20,0,20,9,0.210526315789474,1.58478820618116e-06,1.32031337608947e-05,0,0.000513222045905727,NaN,0.25,-0.0436371739708411,0.210526315789474,0.00596135895798265,0.0103846683199135,0.45,400,95,590,590,322,268,211,21,90,21,10004,148,105,105,105,105,95,95,95,95,95,0,20
pair5,5,LIRCMOP9_BC,1,30000,30019,137,65,1,0.13,65,0,0.0023980859515712,0.00721936924412325,65,20,3,0.003402606920379,49.2307692307692,0.0742086793566999,0.127372968808145,0,20,0,20,6,0.307692307692308,0.0023621327655301,0.014689422330948,0,0.014689422330948,NaN,0.9,0.0125353900211298,0.307692307692308,0.00300960794994321,0.024495264387674,0.3,400,108,616,616,403,213,275,13,87,13,27499,75,65,65,65,65,65,65,65,65,65,0,20
pair5,5,LIRCMOP9_BC,1,50000,50039,228,155,1,0.31,155,0,0.00558857690789411,0.0182883050308642,155,20,3,0.00811390881013453,20.6451612903226,0.076767216191634,0.103141021872101,0,20,0,20,4,0.129032258064516,0.00022357277022342,0.000830090297242917,0,0.000830090297242917,NaN,0.65,0.00441572792181882,0.129032258064516,0.0017921036650077,0.0026361671132233,0.2,400,130,660,660,383,277,292,31,87,31,10220,220,155,155,155,155,155,155,155,155,155,0,20
pair5,5,LIRCMOP9_BC,1,70000,70059,319,95,1,0.19,95,0,0.00294850445779902,0.00826876503744374,95,20,3,0.00497304088363084,33.6842105263158,0.0714920638271729,0.132037687839786,0,20,0,20,9,0.210526315789474,0.00019778864572151,0.036770110784515,0,0.0496299025323214,NaN,0.55,0.004008014632018,0.210526315789474,0.00129977960864791,0.0507017961595297,0.45,400,90,580,580,314,266,228,19,99,19,9514,50,95,95,95,95,95,95,95,95,95,0,20
pair5,5,LIRCMOP9_BC,1,100000,100199,456,150,1,0.3,150,0,0.00312849987495169,0.00859227616781603,150,20,3,0.00785216981625923,21.3333333333333,0.0695208754137914,0.188857285756904,0,20,0,20,4,0.133333333333333,0.000316355451972184,0.00667874329495498,0,0.0117724525316291,NaN,0.4,-0.00350514350987167,0.133333333333333,0.00107495385229693,0.0127888237058963,0.2,400,135,670,670,347,323,270,30,100,30,10585,277,150,150,150,150,150,150,150,150,150,0,20
pair5,5,LIRCMOP10_BC,1,10000,10158,47,85,1,0.17,85,0,0.00276353333802248,0.00650719714548558,85,20,3,0.00444956289588023,37.6470588235294,0.451813240496263,1.07051319306935,0,20,0,20,0,0.235294117647059,0.00107055099644975,0.00151145829194267,0,0.00151145829194267,NaN,1,0.161060368777418,0,0.00529784714649194,0.0161591249870432,0,400,80,560,560,404,156,251,21,57,18,9135,10,90,90,90,90,85,85,85,85,85,0,20
pair5,5,LIRCMOP10_BC,1,30000,30178,138,110,1,0.22,110,0,0.00430074600897864,0.0122667403857068,110,20,3,0.00575825786525677,29.0909090909091,0.0864452047024789,0.154392513689094,0,20,0,20,13,0.181818181818182,0.000613709350433805,0.000954171699969625,0,0.0009751832531643,NaN,0.9,0.0136033333635926,0.181818181818182,0.00116806357845049,0.0027275440345512,0.65,400,157,714,714,425,289,320,26,90,24,19143,606,120,120,120,120,110,110,110,110,110,0,20
pair5,5,LIRCMOP10_BC,1,50000,50198,229,170,1,0.34,170,0,0.00885527994013904,0.025646549468743,170,20,3,0.00889912579176046,18.8235294117647,0.0895394341621169,0.142762010025621,0,20,0,20,8,0.117647058823529,2.92865761235867e-05,7.88742612177204e-05,0,0.000551047498944811,NaN,0.1,-0.0118094356056428,0.117647058823529,0.000674855198943671,0.000761784390326324,0.4,400,150,700,700,391,309,305,45,97,42,8697,324,175,175,175,175,170,170,170,170,170,0,20
pair5,5,LIRCMOP10_BC,1,70000,70218,320,190,1,0.38,190,0,0.00543814158772553,0.0176041275385809,190,20,3,0.00994608176726169,16.8421052631579,0.0854255205578156,0.150639962800648,0,20,0,20,14,0.105263157894737,7.94992561622066e-05,0.000505478982069121,0,0.000981427893376235,NaN,0.25,-0.00521088452525761,0.157894736842105,0.00161416600826524,0.00228823247974293,0.7,400,195,790,790,429,361,363,49,100,49,13404,408,196,196,196,196,190,190,190,190,190,0,20
pair5,5,LIRCMOP10_BC,1,100000,100138,456,225,1,0.45,225,0,0.0141048172339313,0.0346790744879965,225,20,3,0.0117782547243888,14.2222222222222,0.117091580175923,0.192145585736525,0,20,0,20,0,0.0888888888888889,0.00149721605951181,0.00342500988820387,0,0.00785505871295123,NaN,0.75,0.00365407333429767,0,0.00364904435193589,0.00859040171540048,0,400,220,840,840,463,377,374,50,100,50,13650,446,225,225,225,225,225,225,225,225,225,0,20
